Origin Scope;HW Serial number;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ3328JVJ7;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZ3325HKC1;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ2511H1N;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZJ4500992;","
NB CLoud;CZ3328JVHT;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZJ4500994;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ34122RM2;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZJ35106CF;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ4500994;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZ3328JVJF;","
NB CLoud;CZ3328JVJB;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ34122RMX;","
NB Cloud;CZJ4500992;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZ3325HKC5;","
NB CLoud;CZJ450098W;","
NB CLoud;CZ34122RMC;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZJ2511H15;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ3328JVJ7;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ2511H14;","
NB CLoud;CZ34122RM2;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RMP;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RMC;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZJ4500992;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ25390H5J;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZJ35106CF;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ2511H0V;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5D;","
PH CMS;FCH21367NN2;","
IBM;CZJ2511H1B;","
NB CLoud;CZJ450099C;","
NB CLoud;CZJ4500990;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RLV;","
PH CMS;FCH21377H1A;","
NB Cloud;H849NP1350;","
IBM;FCH21377H1A;","
NB CLoud;CZ3328JVJF;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RLV;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RLH;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2511H1N;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2390PR5;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZ25390H5D;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RMH;","
PH CMS;CZ34122RMP;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ4500994;","
NB CLoud;CZ34122RMM;","
PH CMS;FCH21377JS2;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2511H1R;","
NB CLoud;CZ34122RMP;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZJ2511H1R;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZJ35106CF;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ2511H0V;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZJ4500994;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZJ2511H1F;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RMV;","
PH CMS;FCH213976U1;","
PH CMS;FCH21377JS2;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ2511H1K;","
PH CMS;FCH213976U1;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZ34122RMP;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZ34122RM2;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ2511H1R;","
PH CMS;FCH21377JS2;","
NB CLoud;CZJ2511H1R;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RLV;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZ34122RMC;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZJ2511H14;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZJ2511H1R;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZJ2511H1N;","
Not Manage;CZ34122RME;","
NB CLoud;CZJ35106CC;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ4500993;","
PH CMS;FCH21367NN2;","
NB CLoud;CZJ2511H1F;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZJ4500992;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZ34122RMC;","
Not Manage;CZ34122RMX;","
NB Cloud;CZ25390H5J;","
NB Cloud;CZJ4500995;","
NB CLoud;CZJ2390PR5;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZ34122RMP;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ2511H15;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ35106CF;","
NB CLoud;CZJ4500994;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ2511H1B;","
NB CLoud;CZJ35106CC;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ2390PR5;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZJ4500993;","
Not Manage;CZ34122RMP;","
Not Manage;CZJ35106CF;","
NB CLoud;CZJ2511H1R;","
Not Manage;CZJ4500992;","
Not Manage;CZJ2511H15;","
NB Cloud;CZ34122RM4;","
NB CLoud;CZJ35106CC;","
Not Manage;CZ34122RMM;","
Not Manage;CZJ2511H1N;","
Not Manage;CZ34122RMK;","
Not Manage;CZJ2390PR5;","
Not Manage;CZ34122RLP;","
NB CLoud;;","
NB CLoud;CZ34122RMP;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RMC;","
NB CLoud;CZJ4500992;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZ34122RM2;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZJ450098W;","
NB CLoud;CZ34122RMV;","
NB CLoud;CZJ450098W;","
Not Manage;CZ34122RMP;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZJ450098W;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ34122RM2;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5N;","
NB CLoud;CZJ450099F;","
NB CLoud;CZ25390H5N;","
NB CLoud;CZJ450099F;","
NB CLoud;CZ25390H5D;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5N;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZJ450098Z;","
NB CLoud;CZ25390H5N;","
PH CMS;FCH23047B9W;","
PH CMS;FCH23047B9W;","
PH CMS;FCH213976A8;","
PH CMS;FCH21397663;","
PH CMS;FCH21377K07;","
NB CLoud;CZ25390H5F;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZJ4500995;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZJ450099F;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZJ4500995;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZJ4500995;","
NB CLoud;CZ25390H5N;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5G;","
NB CLoud;CZJ450098X;","
NB CLoud;CZ25390H5D;","
NB CLoud;CZ25390H5D;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZJ450098Z;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZJ450099G;","
NB CLoud;CZ25390H5F;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZ34122RM6;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RLV;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ2511H0V;","
NB CLoud;CZJ450098W;","
NB CLoud;CZJ2511H1F;","
NB CLoud;CZJ4500992;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZ34122RLP;","
NB CLoud;CZJ35106CF;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZJ2511H1N;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RLV;","
NB CLoud;CZJ4500994;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5F;","
NB CLoud;CZ25390H5J;","
NB CLoud;CZ25390H5K;","
NB CLoud;CZ25390H5L;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5G;","
NB CLoud;CZ25390H5F;","
PH CMS;FCH21377K07;","
NB CLoud;CZ25390H5F;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ25390H5D;","
NB CLoud;CZ34122RLV;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ3328JVJ7;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZJ450098Y;","
NB CLoud;CZ34122RLM;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZJ4500996;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZJ2511H15;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZJ450099D;","
NB CLoud;CZJ450099D;","
NB CLoud;CZJ4500997;","
NB CLoud;CZJ4500999;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZ23510BG3;","
NB CLoud;CZJ2511H1G;","
NB CLoud;CZJ450098Y;","
NB CLoud;CZJ4500997;","
NB CLoud;CZ3328JVJ3;","
NB CLoud;CZJ2511H0V;","
NB CLoud;CZ3325HKC5;","
NB CLoud;CZ3325HKC1;","
PH CMS;CZ3328JVJB;","
NB CLoud;CZ3328JVHT;","
PH CMS;CZ3328JVJF;","
NB CLoud;CZ3325HKC1;","
NB CLoud;CZJ4500999;","
NB CLoud;CZJ2390PR5;","
PH CMS;CZ23510BG3;","
NB CLoud;CZ3328JVHT;","
PH CMS;CZ3328JVJ7;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZ25390H5C;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ25390H5H;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZ34122RME;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ34122RMK;","
NB CLoud;CZ34122RM0;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ34122RMH;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RM8;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZ25390H5F;","
NB CLoud;CZJ2511H1P;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZJ2511H12;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RME;","
NB CLoud;CZJ4500999;","
NB CLoud;CZJ4500996;","
NB CLoud;CZJ4500997;","
NB CLoud;CZJ2511H1J;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZ34122RMX;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZJ2511H1R;","
NB CLoud;CZJ2511H1F;","
NB CLoud;CZJ2511H1Q;","
NB CLoud;CZJ2390PR2;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2511H15;","
NB CLoud;CZ34122RMM;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZJ2511H1N;","
NB CLoud;CZJ2511H1J;","
NB Cloud;CZJ450098W;","
NB CLoud;CZJ4500994;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RM4;","
Not Manage;CZ34122RMV;","
Not Manage;CZJ2511H14;","
Not Manage;CZ34122RMC;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ25390H5M;","
NB CLoud;CZJ4500995;","
PH CMS;FCH21367NN2;","
NB CLoud;CZJ450098X;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZ34122RLX;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RM4;","
NB CLoud;CZJ2511H10;","
NB CLoud;CZ34122RMA;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZ34122RMS;","
NB CLoud;CZJ2511H1L;","
NB CLoud;CZJ4500993;","
NB CLoud;CZ34122RLK;","
NB CLoud;CZJ450098W;","
IBM;CZ3451KPN3;","
NB CLoud;CZJ2511H1K;","
NB CLoud;CZ25390H5J;","
NB Cloud;CZ34122RMP;","
NB CLoud;CZ3328JVHT;","
NB CLoud;CZJ35106CB;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZJ2390PR9;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZ3325HKBW;","
NB CLoud;CZ3328JVHY;","
NB CLoud;CZ3325HKC1;","
NB CLoud;CZ3328JVJB;","
NB CLoud;CZJ2390PR5;","
IBM;CZ34122RME;","
NB Cloud;CZ34122RM6;","
PH CMS;;","
PH CMS;;","
PH CMS;;","
PH CMS;;","
PH CMS;;","
PH CMS;;","
PH CMS;;","
PH CMS;FCH213973ZK;","
IBM;CZ25390H5G;","
IBM;CZJ450098Z;","
IBM;CZ25390H5N;","
IBM;CZJ4500995;","
IBM;CZ25390H5F;","
IBM;CZJ450099F;","
IBM;CZ25390H5L;","
IBM;CZ25390H5D;","
IBM;CZJ450099G;","
IBM;CZ25390H5H;","
IBM;CZJ4500991;","
IBM;CZ25390H5K;","
IBM;CZ25390H5C;","
IBM;CZ25390H5J;","
IBM;CZ25390H5M;","
PH CMS;06M4091;","
PH CMS;06T8142;","
IBM;06M4092;","
IBM;06T8148;","
IBM;06D3963;","
PH CMS;06T8142;","
IBM;CZJ450098X;","
PH CMS;06T8068;","
PH CMS;06T8142;","
PH CMS;06M4091;","
IBM;689027;","
IBM;06M4091;","
PH CMS;06M4091;","
PH CMS;06T8142;","
IBM;689040;","
IBM;689037;","
IBM;06T8142;","
IBM;06T8139;","
IBM;06V0102;","
IBM;06T8148;","
IBM;06M4091;","
IBM;06M4092;","
IBM;06T8068;","
IBM;06D3963;","
IBM;06D3994;","
IBM;06ZDFG4;","
IBM;689040;","
IBM;689034;","
IBM;689041;","
IBM;06D3961;","
IBM;689042;","
IBM;06M4100;","
IBM;689038;","
IBM;689031;","
IBM;646575;","
IBM;06X6492;","
IBM;06YGGK2;","
IBM;06ZDFF9;","
IBM;06ZDFG0;","
IBM;06ZDFG2;","
IBM;06ZDFG5;","
IBM;06ZDFG3;","
IBM;06ZDPZ6;","
IBM;06T8068;","
IBM;06T8062;","
PH CMS;06V0102;","
PH CMS;06T8148;","
PH CMS;06YGGK2;","
PH CMS;06V0102;","
PH CMS;06ZDFF9;","
PH CMS;06T8148;","
IBM;FCH21377K07;","
IBM;FCH21367NN2;","
IBM;FCH21397663;","
IBM;FCH21377H1A;","
IBM;689027;","
IBM;689037;","
PH CMS;06T8068;","
PH CMS;06M4091;","
PH CMS;06T8142;","
PH CMS;06T8148;","
PH CMS;06T8142;","
PH CMS;06T8148;","
PH CMS;06T8148;","
PH CMS;06T8139;","
PH CMS;06M4091;","
PH CMS;06M4091;","
PH CMS;06T8139;","
PH CMS;06T8142;","
PH CMS;06T8139;","
PH CMS;06M4091;","
PH CMS;06M4091;","
PH CMS;06M4091;","
PH CMS;06T8068;","
PH CMS;06T8142;","
PH CMS;06T8148;","
PH CMS;06M4091;","
PH CMS;06T8142;","
PH CMS;06M4091;","
PH CMS;06T8148;","
PH CMS;06M4091;","
PH CMS;06T8139;","
PH CMS;06YGGK2;","
PH CMS;06T8139;","
PH CMS;689031;","
PH CMS;06T8142;","
PH CMS;06T8148;","
PH CMS;06T8139;","
PH CMS;06T8142;","
PH CMS;06T8139;","
